BirdID,Run,Day,Month,Year,Time,Ts_max,Teye,Tamb,Tc_thermocouple,Reliable,Comments,AmbTemp_Thermocouple_similar,Fancy_video,Category
CAAN19,Y,1,8,2021,510,34.2,34.2,15.3,17.5,Y,Eye flickering open and closed a bit- just eyelids. 511 shook a bit,,,
CAAN19,Y,1,8,2021,518,33.5,33.5,15.1,17.3,Y,,,,
CAAN19,Y,1,8,2021,520,34,34,15.1,17.3,Y,"0519 sky is getting distinctly brighter, streetlight's light on the outside of the tent is pretty bright too",,,
CAAN19,Y,1,8,2021,525,32.8,32.8,15,17.2,Y,,,,
CAAN19,Y,1,8,2021,530,33.1,33.1,14.8,17,Y,Bright enough to see things clearly,,,
CAAN19,Y,1,8,2021,538,33.7,33.7,14.6,16.8,Y,"0531 chappifying, shaking a bit",,,
CAAN19,Y,1,8,2021,540,32.3,32.3,14.5,16.7,Y,"0539 eye fully open, chappified a bit. Pretty bright out, like a cloudy daytime",,,
CAAN19,Y,1,8,2021,546,32.5,32.5,14.4,16.7,Y,"0541 eye opening and closing. 0542 eye fully open, looking around a little bit, chappifying. 545 eye staying open, calm and sitting quietly",,,
CAAN19,Y,1,8,2021,550,32.2,32.2,14.3,16.7,Y,,,,
CAAN19,Y,1,8,2021,555,33,33,14.2,16.7,Y,"0555 seems very awake suddenly, alert and looking around",,,
CAAN20,Y,2,8,2021,2055,41,38,27.9,28.2,Y,"Flying around, preening. Peed as soon as it was in the chamber",,,
CAAN20,Y,2,8,2021,2100,38.7,38.7,28,28.2,Y,Preening,,,
CAAN20,Y,2,8,2021,2106,39.5,37.4,28,28.2,Y,"2104 shoulder hotter than eye. Feet, eye and bill are all at 37.6. Shoulder is 39.7",,,
CAAN20,Y,2,8,2021,2110,39.4,38,28,28.1,Y,"Shoulder hottest. 2112 - feet hottest at 40.7, shoulder 40.2",,,
CAAN20,Y,2,8,2021,2115,37.8,37.5,27.9,28.2,Y,Still preening at 2113. Shoulder warmest at 2115,,,
CAAN20,Y,2,8,2021,2121,39.8,37.1,27.9,28.1,Y,"Chappifying at 2116. Eyes blinking closed around 2120. Still awake and partly alert but looks sleepy to me - AS. Eye, shoulder, bill, feet, all hot- all above 37. Feet and shoulder hottest at close to 40C",,,
CAAN20,Y,2,8,2021,2125,39.8,37.6,27.8,28,Y,"Flapped a bit but then settled again, eye partly",,,
CAAN20,Y,2,8,2021,2132,39.5,37.4,27.6,28,Y,"Shoulder and feet 39.5, bill 37.5",,,
CAAN20,Y,2,8,2021,2136,39.4,37.5,27.4,27.8,Y,,,,
CAAN20,Y,2,8,2021,2140,39.5,37.5,27.3,27.7,Y,"Everything still really hot, eye opening and closing",,,
CAAN20,Y,2,8,2021,2145,39.3,37.4,27.2,27.5,Y,Hot hot hot but calm,,,
CAAN20,Y,2,8,2021,2151,39.2,37,27,27.3,Y,2153 still opening eyes and looking around sporadically,,,
CAAN20,Y,2,8,2021,2156,39.1,37.2,26.8,27.2,Y,"Feet warmest at 39.1, shoulder next at 38.7",,,
CAAN20,Y,2,8,2021,2200,39,37.2,26.6,27,Y,"Mostly calm but a bit restless, chappifying, looking around, eye opening once in a while",,,
CAAN20,Y,2,8,2021,2205,38.9,36.5,26.5,26.9,Y,"Eye cooling a tiny bit, but shoulder (38.5) and feet (39) and bill are still hot.",,,
CAAN20,Y,2,8,2021,2210,39,36.6,26.3,26.8,Y,"2214 eyes open, looked around",,,
CAAN20,Y,2,8,2021,2215,38.7,35.8,26.2,26.8,Y,,,,
CAAN20,Y,2,8,2021,2220,38.5,35.9,26.1,26.8,Y,"Eyes open, looking around",,,
CAAN20,Y,2,8,2021,2226,38.7,36.7,26,26.5,Y,,,,
CAAN20,Y,2,8,2021,2231,38.4,36.3,25.8,26.5,Y,,,,
CAAN20,Y,2,8,2021,2235,38.4,36.2,25.7,26.4,Y,"Eye slightly open, looking around, eye closing",,,
CAAN20,Y,2,8,2021,2241,38.5,35.9,25.5,26.2,Y,2237 preening a bit. 2241 Feet still 38.4 but eye is cooling quite a bit compared to earlier. Shoulder 36.8 and feet 38.4,,,
CAAN20,Y,2,8,2021,2245,38.5,36.2,25.3,26.1,Y,,,,
CAAN20,Y,2,8,2021,2250,38.4,36.2,25.1,25.9,Y,Feet still 2C hotter than eye,,,
CAAN20,Y,2,8,2021,2256,38.2,35.9,24.9,25.7,Y,,,,
CAAN20,Y,2,8,2021,2300,38.2,36.2,24.7,25.6,Y,"Feathers not puffy at all, very streamlined and slim",,,
CAAN20,Y,2,8,2021,2305,37.1,36,24.5,25.4,Y,Finally max surface temp decreasing. Foot is hottest at 37 but eye and shoulder are cooler,,,
CAAN20,Y,2,8,2021,2306,36.7,36,24.5,25.3,Y,Went down to 35.5 max Ts,,,
CAAN20,Y,2,8,2021,2312,37.8,36.1,24.3,25,Y,Chappified,,,
CAAN20,Y,2,8,2021,2315,36.9,36,24.1,25,Y,Foot hotter (37) than shoulder (35) or eye (36),,,
CAAN20,Y,2,8,2021,2321,37.3,35.8,23.9,24.7,Y,Suddenly feels distinctly colder,,,
CAAN20,Y,2,8,2021,2325,36.4,35.6,23.7,24.6,Y,"Eyes closed, finally cooling max temp down. Bill isn't hot any more. Eye is hotter than shoulders, feet fluctuating between being hottest and cooler than eye",,,
CAAN20,Y,2,8,2021,2330,36.8,35.7,23.5,24.4,Y,"Good view of hot normothermy with hot feet. Foot > eye > shoulder. 2331 opened eyes, looked around, closed them again",,Y,
CAAN20,Y,2,8,2021,2335,36.6,35.1,23.3,24.2,Y,"2333 foot hottest by 1.5C, eyes open and looked around briefly",,,
CAAN20,Y,2,8,2021,2340,36.3,35.5,23.1,24,Y,,,,
CAAN20,Y,2,8,2021,2345,35.5,35.5,22.9,23.9,Y,"Foot is finally a bit cooler, at 32.3",,,
CAAN20,Y,2,8,2021,2350,35.4,35.4,22.7,23.8,Y,Eye is warmest; foot 1C cooler but that's still quite hot,,,
CAAN20,Y,2,8,2021,2355,35.6,35.6,22.6,23.6,Y,,,,
CAAN20,Y,2,8,2021,2400,35.4,35.4,22.4,23.4,Y,,,,
CAAN20,Y,2,8,2021,2405,35.3,35.3,22.2,23.3,Y,,,,
CAAN20,Y,2,8,2021,2410,35.3,35.3,22.1,23.1,Y,"2412 eye open, looked around briefly. Foot cooled to 31.3",,,
CAAN20,Y,2,8,2021,2415,35.1,35.1,21.8,22.9,Y,,,,
CAAN20,Y,2,8,2021,2420,35.1,35.1,21.7,22.8,Y,,,,
CAAN20,Y,2,8,2021,2425,35,35,21.5,22.6,Y,,,,
CAAN20,Y,2,8,2021,2430,34.9,34.9,21.2,22.4,Y,,,,
CAAN20,Y,2,8,2021,2435,34.9,34.9,21.1,22.3,Y,,,,
CAAN20,Y,2,8,2021,2440,34.6,34.6,20.9,22.2,Y,,,,
CAAN20,Y,2,8,2021,2445,34.9,34.9,20.7,22,Y,"Feet 30.8, shoulder 32, eye 35ish",,,
CAAN20,Y,2,8,2021,2450,34.6,34.6,20.5,21.8,Y,,,,
CAAN20,Y,2,8,2021,2455,34.5,34.5,20.3,21.7,Y,Chappifying,,,
CAAN20,Y,2,8,2021,100,34.1,34.1,20.1,21.5,Y,,,,
CAAN20,Y,2,8,2021,105,34.3,34.3,19.9,21.4,Y,"Ruffled feathers, starting to fluff up",,,
CAAN20,Y,2,8,2021,110,34.2,34.2,19.8,21.2,Y,108 ruffling and puffing up,,,
CAAN20,Y,2,8,2021,115,34.1,34.1,19.6,21.1,Y,,,,
CAAN20,Y,2,8,2021,120,34.4,34.4,19.5,21,Y,,,,
CAAN20,Y,2,8,2021,121,36,36,19.4,20.9,Y,Ramped up max Ts suddenly… maybe getting ready to drop to torpor?,,,
CAAN20,Y,2,8,2021,122,34.4,34.4,19.4,20.9,Y,,,,
CAAN20,Y,2,8,2021,123,34.5,34.5,19.4,20.9,Y,,,,
CAAN20,Y,2,8,2021,125,34.7,34.7,19.4,20.9,Y,"Chappified, eye opened a bit",,,
CAAN20,Y,2,8,2021,130,34.3,34.3,19.2,20.8,Y,"0131 Shook head, medium-puffy",,,
CAAN20,Y,2,8,2021,135,35.6,35.6,19.1,20.7,Y,0132 shaking head and puffing a bit. Temp went up to 35 but generally staying around 34.. Same at 0134,,,
CAAN20,Y,2,8,2021,136,33.8,33.8,19,20.6,Y,"0136 chappifying shaking head, bill warmed up a bit and cooled quickly",,,
CAAN20,Y,2,8,2021,140,35.6,35.6,18.9,20.6,Y,Cycling between 33.8 and 35.6,,,
CAAN20,Y,2,8,2021,145,34.3,34.3,18.8,20.4,Y,,,,
CAAN20,Y,2,8,2021,152,33.7,33.7,18.7,20.3,Y,,,,
CAAN20,Y,2,8,2021,155,35.4,35.4,18.6,20.3,Y,,,,
CAAN20,Y,2,8,2021,200,34.7,34.7,18.4,20.2,Y,0204 head twitches,,,
CAAN20,Y,2,8,2021,205,35.1,35.1,18.3,20,Y,Ruffling feathers occasionally,,,
CAAN20,Y,2,8,2021,210,34.9,34.9,18.2,19.9,Y,,,,
CAAN20,Y,2,8,2021,215,33.9,33.9,18.1,19.8,Y,,,,
CAAN20,Y,2,8,2021,220,34.4,34.4,18,19.7,Y,Chappifying,,,
CAAN20,Y,2,8,2021,225,33.7,33.7,17.9,19.6,Y,Bird is medium slumped into itself,,,
CAAN20,Y,2,8,2021,230,35.4,35.4,17.8,19.5,Y,,,,
CAAN20,Y,2,8,2021,235,34.6,34.6,17.7,19.4,Y,"0239 shaking and ruffling feathers, looking around with eyes open and blinking",,,
CAAN20,Y,2,8,2021,240,33.6,33.6,17.6,19.3,Y,Eye open briefly; 0240 shaking itself,,,
CAAN20,Y,2,8,2021,245,36.3,36.3,17.5,19.2,Y,,,,
CAAN20,Y,2,8,2021,250,34.4,34.4,17.4,19.2,Y,LOTS of chappifying,,,
CAAN20,Y,2,8,2021,255,33.8,33.8,17.3,19.1,Y,Chappifying,,,
CAAN20,Y,2,8,2021,300,35.2,35.2,17.2,19.1,Y,Very briefly shook itself and chappified,,,
CAAN20,Y,2,8,2021,305,35.5,35.5,17,18.9,Y,,,,
CAAN20,Y,2,8,2021,310,35,35,17,18.9,Y,,,,
CAAN20,Y,2,8,2021,315,35.3,35.3,16.8,18.8,Y,,,,
CAAN20,Y,2,8,2021,321,34.9,34.9,16.7,18.7,Y,The two ambient temps are two entire degrees apart :/,,,
CAAN20,Y,2,8,2021,325,35.4,35.4,16.7,18.6,Y,,,,
CAAN20,Y,2,8,2021,330,34.4,34.4,16.5,18.4,Y,Ruffling feathers,,,
CAAN20,Y,2,8,2021,335,34.1,34.1,16.4,18.1,Y,"Tc_thermocouple is from TC-2000, not LabHelper",,,
CAAN20,Y,2,8,2021,340,34.1,34.1,16.3,18.3,Y,"Chappifying, small head movements",,,
CAAN20,Y,2,8,2021,345,33.3,33.3,16.2,18.1,Y,,,,
CAAN20,Y,2,8,2021,350,35,35,16.1,18.1,Y,,,,
CAAN20,Y,2,8,2021,355,35,35,16,18.2,Y,,,,
CAAN20,Y,2,8,2021,400,33.5,33.5,16,18.1,Y,0403 chappifying,,,
CAAN20,Y,2,8,2021,405,34.4,34.4,15.9,18,Y,,,,
CAAN20,Y,2,8,2021,410,34.8,34.8,15.8,17.9,Y,,,,
CAAN20,Y,2,8,2021,415,33.3,33.3,15.7,17.9,Y,,,,
CAAN20,Y,2,8,2021,420,34.8,34.8,15.6,17.7,Y,,,,
CAAN20,Y,2,8,2021,425,34.3,34.3,15.6,17.7,Y,Head shaking,,,
CAAN20,Y,2,8,2021,430,33.5,33.5,15.5,17.7,Y,,,,
CAAN20,Y,2,8,2021,435,33.1,33.1,15.4,17.7,Y,,,,
CAAN20,Y,2,8,2021,442,35,35,15.3,17.6,Y,Shaking head and ruffling feathers,,,
CAAN20,Y,2,8,2021,445,35.4,35.4,15.3,17.6,Y,,,,
CAAN20,Y,2,8,2021,450,35.4,35.4,15.2,17.6,Y,,,,
CAAN20,Y,2,8,2021,455,34.7,34.7,15.1,17.5,Y,Still the occasional head shake and feather ruffling,,,
CAAN20,Y,2,8,2021,500,35.3,35.3,15,17.5,Y,Beginning to get lighter outside,,,
CAAN20,Y,2,8,2021,505,34.7,34.7,15,17.4,Y,,,,
CAAN20,Y,2,8,2021,510,33.1,33.1,14.9,17.3,Y,The screensaver on the Mac now shows sunrise instead of nighttime,,,
CAAN20,Y,2,8,2021,516,33.2,33.2,14.8,17.2,Y,,,,
CAAN20,Y,2,8,2021,520,35.3,35.3,14.8,17.2,Y,"0524 eye open, some blinking",,,
CAAN20,Y,2,8,2021,525,31.6,31.6,14.7,17.1,Y,"Bird is sitting very calmly, slowly blinking",,,
CAAN20,Y,2,8,2021,530,33.2,33.2,14.7,17.1,Y,Sky is still lightening but sun hasn't yet risen; bird's eye is mostly closed with some blinking; 0533 streetlamp still on; cresent moon and one star still visible,,,
CAAN20,Y,2,8,2021,534,33.1,33.1,14.7,17.1,Y,Bird opens its eye!,,Y,
CAAN20,Y,2,8,2021,535,32.1,32.1,14.7,17.1,Y,"Eye is very open, bird is still puffy and slumped into itself; lots of blinking still; 0538 noticeable increase in O2, CO2, WVP values starting about 3 minutes ago",,,
CAAN20,Y,2,8,2021,540,33,33,14.6,17,Y,"Repeatedly squeezing eyes shut and then opening them, as if to clear them; 0544 sky is turning pink where the sun will rise, but it still hasn't come up yet",,,
CAAN20,Y,2,8,2021,545,32.8,32.8,14.7,17,Y,"Beginning to look around; eye mostly open, still lots of blinking",,,
CAAN20,Y,2,8,2021,549,32,32,14.7,17.3,Y,"Bird now awake, head is out of its body, flapping around the chamber",,,
