"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"NFKBIA",1943.08314405283,0.0327778525978876,0.0890861243862603,0.173737096744876,0.846808951793206,"NO"
"INSM2",0.515204542786918,-0.00300886002502211,0.107079987501215,0.657364569115038,0.998046218392492,"NO"
"RALGAPA1",1017.00463573759,0.277294027210731,0.111185295743066,0.000103143757389835,0.0289853058961248,"NO"
"BRMS1L",932.390074303127,-0.0180321517080488,0.0537959123791195,0.46621237134214,0.978213050344298,"NO"
"MBIP",399.45384299688,-0.0107859610871171,0.0530600135027046,0.653118235700524,0.996635994185012,"NO"
"NKX2-1",148.45399764496,-0.0051898161830939,0.109228619326041,0.463848960138756,0.978213050344298,"NO"
"NKX2-8",9.52006183614492,-0.0053589837374592,0.112658512197513,0.399282467679005,0.959785862193362,"NO"
"PAX9",1.90650380686081,0.0068603749366561,0.111118091105074,0.35957310472827,0.942942882802834,"NO"
"SLC25A21",40.7330708024552,0.0120313148542374,0.0927547855009821,0.395400387525962,0.956621517937431,"NO"
"MIPOL1",54.4834191747593,-0.00177890274903119,0.0769503592519813,0.925903642581625,1,"NO"
"LOC115598468",4.70983598035621,-0.00511070301672172,0.100437823308967,0.586679701010954,0.991162220285184,"NO"
"LOC115598433",12.0841919854133,-0.00529833307830983,0.104946857225029,0.521051843659782,0.985934195677016,"NO"
"FOXA1",601.419346982009,-0.034222865586316,0.111403230714172,0.0865687189008986,0.73987392476173,"NO"
"LOC115598434",39.7432564072415,0.00442214564222866,0.10275260310585,0.603690971294195,0.991162220285184,"NO"
"TTC6",59.4727890074868,0.0233788788335493,0.143265210214274,0.0620996911529978,0.676715653667798,"NO"
"SSTR1",287.561723271293,-0.0109565413947448,0.087272887242434,0.48599493651689,0.983329754885841,"NO"
"CLEC14A",105.272945230692,0.00796880669054539,0.0761590750432504,0.693486486139358,1,"NO"
"SEC23A",2625.6024833386,0.00325502441860631,0.0586914761273009,0.889806972370253,1,"NO"
"GEMIN2",140.947344229033,-0.107128112683248,0.121428507351241,0.0143163876233187,0.428690528561247,"NO"
"TRAPPC6B",752.731169286017,-0.0287046240213017,0.0552769568422311,0.273249581245649,0.909674508319102,"NO"
"PNN",2549.83238069934,-0.0339583877575248,0.0556913124206946,0.207603075470213,0.873044861319862,"NO"
"MIA2",3438.76570614297,-0.0134863031574105,0.0671733809916546,0.569115840311836,0.991162220285184,"NO"
"FBXO33",638.719507201598,-0.0158470463663835,0.0611356651539063,0.518611818030903,0.985800390479283,"NO"
"ZNF410",418.226989646761,-0.0154815957834994,0.0546773905244315,0.527294237161809,0.990308174372581,"NO"
"FAM161B",98.7838164949523,-0.0480683683866792,0.0924387694967216,0.101420439244165,0.771436900489831,"NO"
"COQ6",338.386964741968,-0.010534348542399,0.0619469469603763,0.658477902247367,0.998541237793923,"NO"
"ENTPD5",5704.91738762162,-0.0103763677639666,0.0678765587393816,0.653057680647343,0.996635994185012,"NO"
"BBOF1",67.6015943930134,-0.0252559220121308,0.0763608897991065,0.308862527343651,0.922817257814512,"NO"
"ALDH6A1",1107.03145200776,-0.000555089952045816,0.0696580865781624,0.979724241651116,1,"NO"
"LIN52",345.897729023528,0.0652862379974269,0.0787417139505312,0.0568981904823965,0.669844872436281,"NO"
"VSX2",0.339969859609036,-0.000494289149737646,0.114809890787164,0.907041436103972,1,"NO"
"LOC103538819",622.233061615254,0.01931313360539,0.0934545156898641,0.255012270456924,0.903462461413685,"NO"
"ABCD4",899.117469356588,-0.0950335293995519,0.112683431043729,0.0213773672490109,0.484474587045422,"NO"
"VRTN",31.8613444884981,-0.0136319897982495,0.118165011900625,0.175118783502294,0.847138864100841,"NO"
"SYNDIG1L",55.1526763882679,-0.015343398659661,0.0945822325833735,0.306410818480931,0.922817257814512,"NO"
"ISCA2",835.300990494821,0.00609058915100274,0.0568118286945192,0.797046583941151,1,"NO"
"NPC2",612.826013154039,-0.0263949071247746,0.0735283955560822,0.303248468081826,0.922593500339171,"NO"
"LTBP2",797.376843559251,0.00335157534934664,0.0747518785361893,0.868321208461807,1,"NO"
"LOC115598420",9.10121143905936,0.00478243646894743,0.0851251011239236,0.750120425761749,1,"NO"
"AREL1",912.361414049589,0.0319706013771504,0.0630467956755921,0.239585848819272,0.899911717245908,"NO"
"FCF1",789.151957347431,0.0119596529966199,0.0536788912360179,0.619911606180958,0.991283177879672,"NO"
"YLPM1",732.77131480838,0.0142684914507648,0.0553337418361841,0.558296445640977,0.991162220285184,"NO"
"PROX2",37.3192883015284,-0.000823104852105747,0.0863718133992285,0.952720244859607,1,"NO"
"DLST",8432.52972065355,0.0441167780736673,0.0723575183096321,0.1390867188467,0.81434474569081,"NO"
"RPS6KL1",260.322751933828,0.00222589680287835,0.0625968149345412,0.923462759636507,1,"NO"
"PGF",400.11208682915,-0.00477264510974683,0.0678276050767727,0.831776187461891,1,"NO"
"EIF2B2",1016.53970238023,0.0263109361614463,0.0594077516356324,0.313569576373973,0.925566749592309,"NO"
"MLH3",459.200737886189,-0.0451589449300221,0.0879765104190146,0.121425704610195,0.79574987756737,"NO"
"ACYP1",365.619964842796,-0.0048722179721373,0.0668157135825291,0.829887603690853,1,"NO"
"ZC2HC1C",16.9059249018859,0.00653639347569842,0.0934840332851044,0.583316144689204,0.991162220285184,"NO"
"NEK9",1847.28478395406,0.111888790875928,0.0863378476344758,0.0093290767165253,0.353921847933179,"NO"
"TMED10",3695.3638465353,-0.0220506714554361,0.0563234433082398,0.384567162953567,0.952009649640783,"NO"
"LOC115598424",10.6478228994749,0.00651153792066026,0.086349820013768,0.6594953644173,0.998830310675499,"NO"
"FOS",436.61712995931,0.0174639289369575,0.0931130323662975,0.283428587567143,0.91210472052804,"NO"
"JDP2",111.165351409796,-0.0647301669522298,0.110823441684398,0.0421278082209719,0.599146663311385,"NO"
"BATF",39.3869225228964,-0.0320937331014164,0.156805440850235,0.0414319955176579,0.593230402185713,"NO"
"FLVCR2",76.1280974387959,0.00085719823903556,0.0857654837492681,0.951889875401628,1,"NO"
"ERG28",414.85450273834,-0.0102733375234051,0.0756072936920333,0.622958368800306,0.991721669033385,"NO"
"TTLL5",473.434137527761,0.215223550933352,0.135231215333336,0.000949631830098436,0.107835021909851,"NO"
"TGFB3",349.749890503433,0.0246023932063765,0.0867304468925376,0.250138873270495,0.901670099056586,"NO"
"IFT43",153.752284959102,-0.0255803692165858,0.077594494335217,0.299270312988559,0.920242525128068,"NO"
"GPATCH2L",805.524374588232,0.0592375663902294,0.0875925112589978,0.0753721272731817,0.71441101272363,"NO"
"ESRRB",265.055004619277,0.00983677309543517,0.0909391982091141,0.479436755415582,0.982047657483729,"NO"
"VASH1",1664.92745535204,0.00985243666010137,0.0777849497652292,0.620508789836978,0.991302086109059,"NO"
"ANGEL1",996.584962158172,0.0179701477254527,0.0574572046412568,0.469654716140679,0.9783354449816,"NO"
"LRRC74A",1.76793343157824,-0.011602228855013,0.110986272979919,0.250670486392893,0.901670099056586,"NO"
"IRF2BPL",900.628118485566,0.00854061233732617,0.059019312604208,0.719636924642248,1,"NO"
"CIPC",451.206846823173,-0.00214247874221704,0.0495493567501048,0.927337158796452,1,"NO"
"ZDHHC22",0.660743527616788,-0.00153872492193941,0.104014439432948,0.834716338091842,1,"NO"
"TMEM63C",83.496449675169,0.000139972837092168,0.0759496284495552,0.994290390087935,1,"NO"
"NGB",2.56302504110316,-0.00181976902851079,0.0924512841128815,0.871068513088258,1,"NO"
"POMT2",302.425037502484,0.00687922135657386,0.0652748921121781,0.765860373568629,1,"NO"
"GSTZ1",658.238987658872,0.0391204786865235,0.085652078397323,0.154803647256237,0.828984704173448,"NO"
"LOC103538798",13.2767339418334,-0.0151706552026141,0.0889955972782221,0.362128535010361,0.942942882802834,"NO"
"TMED8",442.35996978674,-0.0113795018267387,0.0721668394455215,0.609222926580035,0.991162220285184,"NO"
"SAMD15",56.2171755019252,0.0121968817132198,0.0789601577995564,0.541456965809559,0.991162220285184,"NO"
"NOXRED1",10.7884144513722,0.027154624581626,0.10871707982303,0.119859254974234,0.795202151270411,"NO"
"VIPAS39",797.860027151262,0.0459698900785612,0.0736109826449367,0.128496341513848,0.806526274518932,"NO"
"AHSA1",1969.00367833076,0.025144686110575,0.0803091394624562,0.290306985265882,0.915606481924587,"NO"
"ISM2",195.786921518669,-0.00303855149698391,0.073803077621302,0.882583874015956,1,"NO"
"SPTLC2",1213.1966240995,0.013565458279539,0.0583998224312944,0.576892819165431,0.991162220285184,"NO"
"ALKBH1",372.979445586906,0.00265476964031642,0.0485391977544139,0.909968294434572,1,"NO"
"SLIRP",454.680495784068,-0.0104656580016112,0.0658493054097065,0.654996549408045,0.997146083608026,"NO"
"SNW1",1482.97930151676,0.0129864743976044,0.0441334413845438,0.585522403563251,0.991162220285184,"NO"
"ADCK1",362.20623806954,0.00406827034968587,0.0569607854253283,0.863036261602013,1,"NO"
"NRXN3",25.4831786772198,-0.00686574865835112,0.0832939312966336,0.676108434540393,1,"NO"
"DIO2",1358.63627937485,0.0177292028217618,0.101840491047032,0.221039835588218,0.885864147151357,"NO"
"CEP128",43.1208182887013,-0.00305918504587036,0.0727825981586792,0.883919219984155,1,"NO"
"TSHR",0.471507170650754,0.00350809889571621,0.114597121972876,0.49394762154287,0.983880380855638,"NO"
"GTF2A1",1361.83165017732,-0.000329359088490456,0.0561637827912579,0.988827768844758,1,"NO"
"STON2",661.00646643529,-0.0110979508069653,0.0756690183037012,0.598068437782911,0.991162220285184,"NO"
"SEL1L",3661.74982084949,-0.0463669543619758,0.0920507996734285,0.107356987519054,0.774511202092504,"NO"
"FLRT2",423.648016924466,-0.0393862300873597,0.106620710906318,0.0824476157363054,0.731662320934757,"NO"
"ZC3H14",634.815553160152,0.0776048463273594,0.100458723768765,0.0385690378236844,0.581216632546585,"NO"
"GALC",518.414079528942,0.00374124559437009,0.0671313042725,0.868191979717913,1,"NO"
"GPR65",11.9958457091162,-0.0111606441903749,0.0994846405223943,0.355808780098224,0.942436069036832,"NO"
"KCNK10",0.627149019108342,-0.0070726433626027,0.115281910063354,0.294980470854292,0.91768144952436,"NO"
"SPATA7",6.67189949235518,0.0154053694527108,0.0924198742338745,0.324075470423972,0.93085659047792,"NO"
"PTPN21",487.986211046154,0.0219265696987962,0.0806043365456513,0.330460649590118,0.93210566583134,"NO"
"EML5",14.8580050330577,0.0484425155591382,0.163866124136017,0.0269997258955869,0.513473524568931,"NO"
