"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"DRD5",0.150737390773895,-0.000188715433467147,0.130135757511119,0.948526942994168,NA,"NO"
"SLC2A9",187.195560739912,0.00431154579261994,0.0897904503953417,0.84532141425973,0.979633763032893,"NO"
"WDR1",2297.85808178214,-0.0168551623333495,0.077661990352179,0.614314880744858,0.937724345733356,"NO"
"ZNF518B",172.623029913739,-0.458492208864827,0.250491619382853,6.43117157047419e-05,0.0199285929040069,"NO"
"CLNK",17.8966664862149,0.0178030174273365,0.0929428556568532,0.439715105034878,0.89309864140491,"NO"
"HS3ST1",142.667533919507,-0.0138794139138566,0.0880776438031766,0.578292796200219,0.93110887284973,"NO"
"RAB28",189.650701297466,0.041417847643457,0.0741473273103933,0.274024414243403,0.844731352680509,"NO"
"NKX3-2",8.32392720387248,-0.0171650786968779,0.105415241621817,0.320565770792362,0.864126373000274,"NO"
"BOD1L1",1236.25852267178,-0.0770820913494357,0.0709973977878304,0.0645748116467129,0.621981599628446,"NO"
"LOC115598270",3.04573602359576,-0.0270991894763889,0.127917339606945,0.106820776815467,0.696559506511729,"NO"
"CPEB2",858.10614632649,0.0387978794579086,0.0886583344384936,0.211465949922402,0.797501150899039,"NO"
"C1QTNF7",64.272833450349,0.0177233093316354,0.0889660729494833,0.483551308269518,0.904031116192109,"NO"
"CC2D2A",207.237741641194,-0.107622677817155,0.164393992744802,0.0113593789801639,0.376117418,"NO"
"FBXL5",1581.88710440578,0.0058570862339369,0.0719662591560165,0.874925472876087,0.983916270724781,"NO"
"BST1",1380.07940261271,-0.0430678883385083,0.0867295339057832,0.188955795252395,0.784177625446213,"NO"
"CD38",18.9147556839354,-0.00129251896362244,0.0930345252925619,0.947103378952564,0.993528046990028,"NO"
"FGFBP1",40.7735576606737,-0.0130450013982981,0.117980930169031,0.258899588287396,0.833497291844477,"NO"
"FGFBP2",0.0886063156993589,-9.08967482228127e-05,0.141018021996276,0.967019247367878,NA,"NO"
"PROM1",11.986632476483,0.011745583421097,0.100849527199316,0.488562137924242,0.905945200379907,"NO"
"TAPT1",1332.78037563485,0.00870230111473126,0.0770687505435935,0.794583398983482,0.969732929857579,"NO"
"LDB2",259.93734322319,-0.0863560858535719,0.106718347318012,0.0293407751385452,0.511218782319222,"NO"
"QDPR",962.726572873754,-0.00603184784870147,0.0772959798661061,0.855530372158193,0.981818895978539,"NO"
"CLRN2",1.01734868361616,0.0171250202258596,0.118286665847876,0.208615656917787,0.79505047725241,"NO"
"LAP3",689.409023647428,0.0283778755073034,0.069466910191992,0.468705199929004,0.900038221436213,"NO"
"MED28",262.326358725176,0.0377658238991702,0.0795643447128826,0.277927156270507,0.845894929888994,"NO"
"FAM184B",21.4566263359243,-0.0361523058620969,0.129203824454616,0.0810690806760783,0.658558987425444,"NO"
"NCAPG",135.786158536812,-0.0106849594317382,0.0993575551495614,0.537575042590977,0.920125567721312,"NO"
"LCORL",626.848039033986,-0.0391407849037339,0.076861106388619,0.281493499718845,0.84753084082652,"NO"
"LOC115598264",10.070441333281,-0.000480828503683836,0.0946508493753229,0.979064222437658,0.998400154531477,"NO"
"SLIT2",278.158528489805,-0.0614736432462621,0.10143690007613,0.0717301844210318,0.633407450781677,"NO"
"PACRGL",251.773299936508,0.024580429048802,0.0806805089752564,0.444081919052504,0.894663183447034,"NO"
"KCNIP4",1.36941014943385,-0.00619569306042428,0.105102471891501,0.63403812304625,0.941878107433714,"NO"
"ADGRA3",224.243769267807,-0.0262775807990405,0.0695135858150733,0.501187962437983,0.908937942678195,"NO"
"LOC115598289",5.29572060475276,0.011260696172856,0.115580234973188,0.317348355931774,0.863062858999927,"NO"
"PPARGC1A",464.517113861567,-0.00291624849752113,0.0863273061713991,0.906408691351909,0.989682849422184,"NO"
"DHX15",1409.99709493734,0.00656928476084947,0.0649176761061218,0.870715783545014,0.983349704557188,"NO"
"SOD3",639.983156143886,0.00667631433361864,0.0807896383335553,0.823892062464185,0.974545305998629,"NO"
"CCDC149",254.059596675504,-0.0300631183396629,0.078466531878095,0.381028878545376,0.879190654741191,"NO"
"LGI2",76.7828720912483,-0.0126442083880433,0.100022218296659,0.47461814213466,0.902084000376941,"NO"
"SEPSECS",565.37901177465,-0.0649933595029046,0.0849189714287559,0.0852276436469126,0.667197879791672,"NO"
"LOC115598280",1.23588496951698,-0.00679563947042812,0.115065331758043,0.458783388662943,0.898531701290196,"NO"
"PI4K2B",914.665193531864,-0.0100588974747451,0.0787899709496631,0.753306585400435,0.96431296431409,"NO"
"ZCCHC4",468.331099605385,0.0646402746210342,0.0733907484448586,0.108579063262397,0.700843996195681,"NO"
"ANAPC4",374.099258788398,0.0111432581171895,0.0775095213179275,0.736924281350269,0.961946527475424,"NO"
"SLC34A2",663.42006463063,0.0396904995326406,0.126415588985582,0.0795376705455943,0.654376956446191,"NO"
"SEL1L3",1566.77277128289,0.0212026960313629,0.0781649851408245,0.526449243053973,0.917661554105801,"NO"
"SMIM20",383.826190538097,0.0407992910359022,0.0706624095322087,0.298930808322987,0.854859276313017,"NO"
