"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"LOC103527585",12.7289555879444,-0.00227869542711917,0.150426676060223,0.943531568117631,0.990699297407052,"NO"
"PNPLA8",5350.15927186801,0.023593441587265,0.126784669864986,0.633691987019461,0.915982556145358,"NO"
"NRCAM",25.0736640785068,0.0144994276200806,0.138265201379677,0.715256255083677,0.937851519351429,"NO"
"CNTN1",109.468496470102,-0.103541703449359,0.250317129788948,0.0473644245007152,0.362216146088756,"NO"
"PDZRN4",4.16784963775428,0.0137370370050783,0.142535703337841,0.710995794576254,0.93662774132267,"NO"
"GXYLT1",246.833366959833,-0.0971276048915316,0.112355265284174,0.132163465555289,0.560585183914011,"NO"
"YAF2",701.839487036392,-0.0447121248178211,0.0998888749081969,0.475664226597479,0.853016146026614,"NO"
"ZCRB1",455.829324977031,-0.00705406310609783,0.0818352761003635,0.907302249352044,0.984570756420569,"NO"
"PPHLN1",323.940261223942,0.211842626279299,0.112497263967141,0.00365544991313164,0.104348473220256,"NO"
"PRICKLE1",175.940223521343,-0.00214472963410692,0.118638444283593,0.968556901999821,0.995963545513172,"NO"
"ADAMTS20",32.0844833286089,0.0363023794451656,0.177621338377384,0.290655659011607,0.73659947107114,"NO"
"PUS7L",125.037090913676,-0.0796668205737038,0.102009656938465,0.214725917497188,0.670818175956173,"NO"
"IRAK4",290.218472095125,-0.0225918135983885,0.10603296370744,0.710290804575892,0.93656326456822,"NO"
"TWF1",1828.19895349596,0.0723938992644251,0.113399941899407,0.242619916479026,0.69620306954265,"NO"
"TMEM117",196.776214763265,0.0825504777095565,0.152678534451887,0.112845518931976,0.527690428154688,"NO"
"LOC103530205",106.923692046752,0.0898787976395911,0.230473463825233,0.0642232322978162,0.417182282166963,"NO"
"NELL2",317.409719514159,-0.0161347412705915,0.132390936365862,0.715350607554045,0.937851519351429,"NO"
"LOC103530214",5.52073665365256,6.7173130280201e-05,0.165975918053075,0.998062357414776,1,"NO"
"DBX2",7.37729346987798,0.0437442732226115,0.169378627734995,0.249176424675928,0.703891809446658,"NO"
"ANO6",111.991692326628,-0.00632650541360029,0.133693565205452,0.881108130995903,0.978731273309873,"NO"
"LOC115600463",63.7502024755685,-0.251434700966937,0.269073789438722,0.00386979670465617,0.107458382034158,"NO"
"ARID2",521.316354692404,0.111443301385051,0.0948712814204476,0.0874614457389034,0.478656907604052,"NO"
"SCAF11",1540.28185557232,0.258315545215561,0.116948492088005,0.000692906730555947,0.0398784587307461,"NO"
"LOC115598071",77.7671751529409,0.0583222891557167,0.123807787533357,0.299863450548116,0.742520180844821,"NO"
"SLC38A1",1002.33785350368,0.00201218899780322,0.128249924377757,0.965721363223607,0.995359692178693,"NO"
"LOC115599141",9.26182099997014,0.00157099358493498,0.140083675977997,0.966461703307588,0.995584458405355,"NO"
"SLC38A2",5062.50245401789,-0.0867184355483846,0.126616509440559,0.146466810011734,0.579412632842984,"NO"
"LOC115600511",0.454197205281116,-0.00788601252423623,0.205123636765651,0.68245820101445,NA,"NO"
"SLC38A4",2910.22996018886,-0.887019353478046,0.78311329796212,0.000432786658491457,0.0299862328963523,"DOWN"
"AMIGO2",77.9737895854568,0.00805132206916533,0.121782761956916,0.877592213058182,0.978215532479707,"NO"
"RPAP3",764.856897283618,0.102438707401317,0.0802310695258997,0.0940707355002312,0.493832856804144,"NO"
